seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Eggplant_05858,Eggplant,23.04,22.18,129,foil,3.0,none,85.32,air-dried,25.92,92.96,87.9,high,1293,no
Eggplant_05859,Eggplant,2.0,41.89,99,paper,8.65,none,64.03,air-dried,29.85,66.76,65.6,medium,2135,no
Eggplant_05860,Eggplant,16.8,88.14,128,vacuum,7.26,morphological,75.9,oven-dried,33.83,91.37,73.73,medium,1318,no
Eggplant_05861,Eggplant,-0.47,71.55,134,glass_jar,7.46,physiological,84.31,air-dried,22.24,79.09,80.56,medium,442,no
Eggplant_05862,Eggplant,16.42,66.58,110,paper,9.58,none,99.0,air-dried,28.39,73.21,99.0,high,1541,no
Eggplant_05863,Eggplant,31.79,86.84,118,vacuum,7.94,none,96.98,oven-dried,27.2,82.32,0.13,non-viable,1710,yes
Eggplant_05864,Eggplant,-2.62,50.47,91,foil,5.62,none,67.37,silica_gel_dried,27.37,65.81,66.27,medium,1411,no
Eggplant_05865,Eggplant,25.19,53.3,83,vacuum,4.76,none,99.0,silica_gel_dried,27.0,70.27,99.0,high,2487,no
Eggplant_05866,Eggplant,18.62,89.97,48,foil,8.43,none,92.92,oven-dried,23.51,82.56,93.4,high,1627,no
Eggplant_05867,Eggplant,26.6,80.86,105,plastic,10.02,none,75.19,sun-dried,31.71,76.98,0.0,non-viable,1286,yes
Eggplant_05868,Eggplant,21.19,43.49,103,foil,4.51,morphological,99.0,silica_gel_dried,24.4,72.49,98.49,high,1468,no
Eggplant_05869,Eggplant,35.37,45.08,89,paper,8.44,none,61.87,oven-dried,34.28,71.99,0.0,non-viable,2208,yes
Eggplant_05870,Eggplant,22.29,53.25,6,vacuum,4.93,physiological,79.85,sun-dried,22.36,89.2,78.63,medium,2011,no
Eggplant_05871,Eggplant,23.89,44.51,88,plastic,6.96,none,87.89,silica_gel_dried,23.01,62.16,89.12,high,408,no
Eggplant_05872,Eggplant,-4.03,55.24,98,glass_jar,6.08,none,87.63,air-dried,25.18,72.62,88.04,high,994,no
Eggplant_05873,Eggplant,6.68,59.48,18,foil,5.29,morphological,68.08,sun-dried,32.3,93.73,67.7,medium,1994,no
Eggplant_05874,Eggplant,36.11,76.02,5,vacuum,7.35,morphological,73.65,sun-dried,23.37,90.08,69.59,medium,1622,no
Eggplant_05875,Eggplant,16.18,91.2,110,glass_jar,8.9,none,75.45,air-dried,31.58,88.24,78.04,medium,505,no
Eggplant_05876,Eggplant,5.33,27.11,121,foil,3.0,physiological,93.46,silica_gel_dried,27.48,80.51,89.37,high,915,no
Eggplant_05877,Eggplant,35.16,51.43,97,vacuum,4.55,physiological,78.16,silica_gel_dried,29.11,76.81,77.4,medium,1086,no
Eggplant_05878,Eggplant,-3.71,80.26,33,vacuum,7.52,physiological,67.9,oven-dried,33.16,88.74,66.72,medium,1248,no
Eggplant_05879,Eggplant,18.81,26.49,68,plastic,5.84,physiological,95.52,silica_gel_dried,34.43,72.63,96.27,high,1822,no
Eggplant_05880,Eggplant,7.29,60.51,24,plastic,8.28,none,68.38,oven-dried,22.3,77.7,66.25,medium,2160,no
Eggplant_05881,Eggplant,21.07,73.12,23,glass_jar,7.96,none,85.68,oven-dried,32.33,70.01,88.1,high,568,no
Eggplant_05882,Eggplant,26.38,56.08,143,foil,5.78,none,74.52,silica_gel_dried,25.88,77.86,71.65,medium,1992,no
Eggplant_05883,Eggplant,17.59,76.86,3,vacuum,8.1,physiological,79.35,air-dried,26.63,81.49,76.91,medium,516,no
Eggplant_05884,Eggplant,39.27,71.62,64,plastic,7.76,none,71.04,oven-dried,30.02,64.59,0.4,non-viable,978,yes
Eggplant_05885,Eggplant,10.84,60.9,79,plastic,8.39,physiological,63.96,sun-dried,24.19,92.09,62.18,low,190,yes
Eggplant_05886,Eggplant,35.89,30.69,108,foil,3.34,none,81.48,silica_gel_dried,29.16,94.26,78.65,medium,898,no
Eggplant_05887,Eggplant,5.4,31.5,96,glass_jar,4.21,morphological,87.21,oven-dried,32.9,74.55,89.42,high,1448,no
Eggplant_05888,Eggplant,14.03,35.94,120,vacuum,3.69,none,79.23,sun-dried,22.11,85.25,82.58,medium,2399,no
Eggplant_05889,Eggplant,5.54,31.89,110,paper,7.69,none,73.87,silica_gel_dried,33.17,65.85,73.08,medium,1023,no
Eggplant_05890,Eggplant,19.58,37.07,52,paper,7.63,morphological,74.58,sun-dried,29.09,66.8,73.26,medium,1017,no
Eggplant_05891,Eggplant,21.52,46.84,71,foil,5.31,none,76.47,silica_gel_dried,30.74,88.18,72.21,medium,1488,no
Eggplant_05892,Eggplant,14.68,33.89,102,plastic,5.5,none,68.73,air-dried,28.16,62.22,66.03,medium,2359,no
Eggplant_05893,Eggplant,30.26,23.95,112,paper,6.74,none,83.96,silica_gel_dried,24.74,62.67,57.13,low,895,yes
Eggplant_05894,Eggplant,30.27,82.15,108,paper,11.78,none,90.6,air-dried,23.04,81.04,2.04,non-viable,1626,yes
Eggplant_05895,Eggplant,30.63,87.77,93,plastic,10.93,none,89.68,silica_gel_dried,34.38,74.01,2.93,non-viable,245,yes
Eggplant_05896,Eggplant,24.08,77.04,8,vacuum,7.82,morphological,83.19,oven-dried,24.1,60.68,85.63,high,2243,no
Eggplant_05897,Eggplant,-2.49,29.73,112,foil,4.2,none,73.99,silica_gel_dried,31.71,88.45,74.92,medium,244,no
Eggplant_05898,Eggplant,17.89,85.54,51,plastic,10.89,none,88.3,air-dried,29.15,78.68,87.89,high,2188,no
Eggplant_05899,Eggplant,27.12,66.87,101,paper,10.38,morphological,73.85,silica_gel_dried,23.25,71.57,0.0,non-viable,1316,yes
Eggplant_05900,Eggplant,41.41,26.8,15,plastic,5.84,physiological,81.6,sun-dried,29.66,89.36,80.2,medium,1283,no
Eggplant_05901,Eggplant,30.41,81.76,99,plastic,10.3,none,89.92,air-dried,28.95,60.11,0.03,non-viable,2479,yes
Eggplant_05902,Eggplant,1.81,21.44,142,plastic,6.02,none,77.05,oven-dried,28.79,79.85,73.57,medium,884,no
Eggplant_05903,Eggplant,25.64,64.32,48,plastic,8.62,none,78.96,silica_gel_dried,24.87,82.91,78.22,medium,2318,no
Eggplant_05904,Eggplant,6.08,86.63,142,paper,11.9,none,90.65,oven-dried,32.19,86.88,92.14,high,752,no
Eggplant_05905,Eggplant,8.67,37.16,50,paper,7.1,none,99.0,silica_gel_dried,33.45,67.7,95.23,high,2170,no
Eggplant_05906,Eggplant,24.06,25.46,134,vacuum,3.0,none,65.24,oven-dried,31.61,82.71,66.73,medium,853,no
Eggplant_05907,Eggplant,15.51,36.95,99,plastic,7.25,none,82.03,sun-dried,29.01,88.84,77.29,medium,1828,no
Eggplant_05908,Eggplant,8.2,56.53,114,vacuum,5.82,none,70.82,air-dried,23.42,74.57,69.3,medium,1523,no
Eggplant_05909,Eggplant,36.06,56.7,122,plastic,7.6,none,87.92,air-dried,32.03,65.67,1.12,non-viable,641,yes
Eggplant_05910,Eggplant,3.49,77.33,69,glass_jar,8.62,physiological,68.07,air-dried,22.32,75.8,68.56,medium,2202,no
Eggplant_05911,Eggplant,15.81,63.78,7,paper,10.57,none,65.47,oven-dried,22.27,76.18,68.78,medium,2920,no
Eggplant_05912,Eggplant,23.26,86.48,36,plastic,9.67,none,74.84,silica_gel_dried,33.03,60.02,75.07,medium,2427,no
Eggplant_05913,Eggplant,9.49,63.24,53,plastic,8.35,physiological,89.79,air-dried,26.0,70.69,90.28,high,2536,no
Eggplant_05914,Eggplant,24.61,31.4,129,plastic,6.19,none,76.43,oven-dried,27.21,75.53,73.89,medium,1750,no
Eggplant_05915,Eggplant,-3.85,26.81,103,plastic,4.83,physiological,59.2,air-dried,22.65,75.77,57.39,low,962,yes
Eggplant_05916,Eggplant,39.89,36.94,63,vacuum,3.23,none,66.68,air-dried,24.35,73.29,69.15,medium,1534,no
Eggplant_05917,Eggplant,36.42,55.87,6,plastic,7.89,morphological,89.68,air-dried,25.04,83.67,87.85,high,1617,no
Eggplant_05918,Eggplant,16.71,31.12,104,foil,3.78,none,75.97,silica_gel_dried,22.39,66.02,75.08,medium,2094,no
Eggplant_05919,Eggplant,33.23,43.64,141,foil,5.15,physiological,72.36,air-dried,26.51,80.54,72.76,medium,1717,no
Eggplant_05920,Eggplant,36.57,76.38,75,foil,6.35,physiological,99.0,air-dried,24.0,68.59,0.0,non-viable,2895,yes
Eggplant_05921,Eggplant,0.21,85.12,76,foil,8.68,none,62.32,air-dried,30.98,92.02,61.06,low,1190,yes
Eggplant_05922,Eggplant,27.08,37.5,69,plastic,6.62,morphological,70.55,sun-dried,29.06,91.38,75.2,medium,688,no
Eggplant_05923,Eggplant,19.97,55.63,109,glass_jar,6.0,none,63.23,sun-dried,26.41,65.98,61.6,low,2559,yes
Eggplant_05924,Eggplant,1.73,44.65,24,paper,8.52,physiological,52.37,sun-dried,31.04,74.14,54.15,low,1667,yes
Eggplant_05925,Eggplant,27.8,75.32,68,paper,10.9,none,82.72,silica_gel_dried,26.63,63.06,0.0,non-viable,649,yes
Eggplant_05926,Eggplant,12.6,90.94,113,paper,12.97,none,81.4,air-dried,29.62,85.68,80.95,medium,2185,no
Eggplant_05927,Eggplant,34.39,63.72,126,plastic,9.05,physiological,73.64,silica_gel_dried,29.47,64.55,2.55,non-viable,504,yes
Eggplant_05928,Eggplant,15.4,53.98,88,plastic,8.27,none,71.29,sun-dried,33.79,85.31,71.99,medium,2612,no
Eggplant_05929,Eggplant,1.66,77.43,143,plastic,9.45,none,65.56,air-dried,26.54,86.6,65.69,medium,358,no
Eggplant_05930,Eggplant,23.6,83.47,55,glass_jar,8.22,physiological,91.41,silica_gel_dried,33.96,64.31,90.44,high,1920,no
Eggplant_05931,Eggplant,21.54,24.33,69,glass_jar,3.98,physiological,69.1,oven-dried,26.86,92.39,69.11,medium,1899,no
Eggplant_05932,Eggplant,25.4,84.96,113,vacuum,8.17,physiological,60.31,sun-dried,34.48,79.87,51.57,low,720,yes
Eggplant_05933,Eggplant,40.21,59.48,31,plastic,8.52,physiological,71.4,sun-dried,32.29,71.22,2.5,non-viable,1590,yes
Eggplant_05934,Eggplant,37.11,90.17,99,paper,12.75,none,91.31,air-dried,25.53,88.66,0.0,non-viable,1917,yes
Eggplant_05935,Eggplant,35.82,63.78,63,foil,7.03,none,82.26,silica_gel_dried,31.41,93.88,0.0,non-viable,1004,yes
Eggplant_05936,Eggplant,33.65,32.73,26,vacuum,3.58,none,95.65,oven-dried,27.53,78.86,98.31,high,1694,no
Eggplant_05937,Eggplant,26.55,41.37,112,plastic,6.58,none,94.0,air-dried,31.77,85.99,97.18,high,2546,no
Eggplant_05938,Eggplant,13.61,24.36,87,foil,3.0,physiological,95.41,silica_gel_dried,29.01,91.85,96.08,high,2741,no
Eggplant_05939,Eggplant,0.05,74.57,76,plastic,9.26,none,61.75,oven-dried,24.99,90.15,59.53,low,1018,yes
Eggplant_05940,Eggplant,18.99,90.88,12,plastic,10.6,physiological,87.66,oven-dried,22.91,86.49,83.45,medium,1630,no
Eggplant_05941,Eggplant,34.31,86.85,119,glass_jar,8.51,physiological,83.6,sun-dried,30.32,73.98,1.18,non-viable,223,yes
Eggplant_05942,Eggplant,29.09,74.46,41,plastic,10.37,none,95.79,air-dried,22.37,80.18,5.95,non-viable,496,yes
Eggplant_05943,Eggplant,29.05,33.23,34,vacuum,3.0,none,85.18,oven-dried,22.31,71.55,87.03,high,1210,no
Eggplant_05944,Eggplant,15.31,73.26,50,paper,11.63,none,62.88,oven-dried,22.53,91.64,65.71,medium,904,no
Eggplant_05945,Eggplant,5.48,64.36,33,plastic,9.48,none,89.44,silica_gel_dried,30.5,89.88,90.95,high,2481,no
Eggplant_05946,Eggplant,24.93,73.57,9,foil,7.38,physiological,83.47,air-dried,33.48,65.88,85.6,high,808,no
Eggplant_05947,Eggplant,40.36,59.07,30,plastic,9.29,none,58.39,air-dried,27.44,72.93,0.0,non-viable,2266,yes
Eggplant_05948,Eggplant,17.53,71.06,136,paper,10.81,none,67.63,oven-dried,25.91,85.62,56.6,low,20,yes
Eggplant_05949,Eggplant,34.57,30.43,43,paper,7.64,morphological,85.08,air-dried,31.99,61.51,8.69,non-viable,1843,yes
Eggplant_05950,Eggplant,-3.24,35.09,65,glass_jar,4.61,none,79.64,oven-dried,23.34,91.08,77.16,medium,1713,no
Eggplant_05951,Eggplant,-0.42,21.93,128,paper,5.91,physiological,91.87,oven-dried,34.04,70.04,90.72,high,319,no
Eggplant_05952,Eggplant,2.87,84.45,72,paper,11.61,none,92.96,air-dried,22.31,93.03,89.1,high,1259,no
Eggplant_05953,Eggplant,31.1,91.45,33,vacuum,8.09,none,69.63,oven-dried,33.63,93.73,69.75,medium,1134,no
Eggplant_05954,Eggplant,18.29,72.76,135,plastic,9.34,none,95.66,air-dried,34.61,80.4,95.43,high,286,no
Eggplant_05955,Eggplant,33.64,66.13,97,vacuum,6.09,none,62.03,air-dried,34.53,61.92,24.77,non-viable,1822,yes
Eggplant_05956,Eggplant,41.61,33.61,17,plastic,5.32,none,78.21,air-dried,24.56,69.56,82.24,medium,418,no
Eggplant_05957,Eggplant,4.8,27.0,28,paper,6.7,none,68.61,air-dried,26.16,87.4,66.67,medium,194,no
Eggplant_05958,Eggplant,33.72,77.46,86,paper,11.59,morphological,63.97,silica_gel_dried,25.75,93.03,0.0,non-viable,2293,yes
Eggplant_05959,Eggplant,22.99,54.99,46,vacuum,4.85,none,82.07,air-dried,27.37,86.37,84.77,medium,1751,no
Eggplant_05960,Eggplant,37.99,34.43,78,plastic,6.64,none,63.72,oven-dried,34.3,78.03,0.0,non-viable,2719,yes
Eggplant_05961,Eggplant,10.53,62.11,108,vacuum,5.84,physiological,71.45,air-dried,27.37,63.4,71.16,medium,2945,no
Eggplant_05962,Eggplant,17.31,22.46,34,paper,6.79,none,75.18,air-dried,34.01,69.26,75.8,medium,2785,no
Eggplant_05963,Eggplant,34.93,84.41,103,paper,12.51,none,91.85,sun-dried,33.9,77.81,1.36,non-viable,425,yes
Eggplant_05964,Eggplant,25.01,28.07,122,plastic,4.91,physiological,96.47,air-dried,30.82,91.84,93.79,high,1424,no
Eggplant_05965,Eggplant,13.68,76.1,140,vacuum,6.37,none,94.94,silica_gel_dried,29.7,70.43,94.15,high,110,yes
Eggplant_05966,Eggplant,18.03,47.59,98,plastic,5.87,none,90.38,sun-dried,33.75,80.73,94.58,high,2186,no
Eggplant_05967,Eggplant,33.58,23.96,115,plastic,4.5,morphological,81.16,air-dried,30.47,79.52,79.1,medium,1352,no
Eggplant_05968,Eggplant,36.05,39.21,41,foil,3.83,physiological,62.38,oven-dried,23.23,62.7,59.61,low,2623,yes
Eggplant_05969,Eggplant,6.47,87.08,130,plastic,10.93,none,64.78,silica_gel_dried,34.23,64.35,62.37,low,71,yes
Eggplant_05970,Eggplant,-4.17,22.59,109,vacuum,3.0,none,59.32,oven-dried,22.41,62.39,61.96,low,1516,yes
Eggplant_05971,Eggplant,36.31,45.12,76,foil,5.34,physiological,90.68,silica_gel_dried,33.06,86.96,84.33,medium,1426,no
Eggplant_05972,Eggplant,1.54,77.8,41,foil,7.75,none,72.4,silica_gel_dried,23.31,91.74,73.79,medium,1913,no
Eggplant_05973,Eggplant,6.47,28.15,122,foil,3.0,morphological,71.38,sun-dried,32.67,77.96,72.08,medium,2935,no
Eggplant_05974,Eggplant,24.27,50.93,139,glass_jar,4.64,none,93.43,air-dried,29.36,64.45,90.29,high,1154,no
Eggplant_05975,Eggplant,5.91,37.97,119,plastic,7.09,none,88.77,silica_gel_dried,31.55,68.98,91.45,high,2183,no
Eggplant_05976,Eggplant,1.15,23.39,110,plastic,4.9,none,63.22,silica_gel_dried,26.26,80.01,63.8,low,2284,yes
Eggplant_05977,Eggplant,31.6,36.93,72,foil,3.43,none,88.9,sun-dried,32.3,93.59,88.85,high,648,no
Eggplant_05978,Eggplant,37.6,48.59,91,vacuum,3.93,none,89.82,silica_gel_dried,30.42,93.34,90.51,high,539,no
Eggplant_05979,Eggplant,38.21,86.47,18,vacuum,9.79,none,68.14,oven-dried,22.15,65.86,2.63,non-viable,2675,yes
Eggplant_05980,Eggplant,31.65,22.25,140,paper,6.58,none,66.74,silica_gel_dried,33.64,87.03,0.0,non-viable,221,yes
Eggplant_05981,Eggplant,18.24,63.75,67,vacuum,6.46,none,88.6,sun-dried,34.23,92.5,87.07,high,2558,no
Eggplant_05982,Eggplant,-3.53,24.18,20,plastic,5.68,physiological,69.59,air-dried,31.48,66.96,66.0,medium,1586,no
Eggplant_05983,Eggplant,7.35,28.59,88,vacuum,3.12,none,73.92,sun-dried,28.43,73.78,73.47,medium,2618,no
Eggplant_05984,Eggplant,5.48,34.64,117,vacuum,3.0,physiological,80.22,silica_gel_dried,23.47,76.4,85.4,high,2889,no
Eggplant_05985,Eggplant,30.62,31.09,38,plastic,6.57,none,73.75,silica_gel_dried,34.19,81.35,72.21,medium,2825,no
Eggplant_05986,Eggplant,-1.09,27.18,39,plastic,4.81,none,98.73,air-dried,33.71,92.14,97.24,high,1091,no
Eggplant_05987,Eggplant,16.93,53.88,85,glass_jar,5.65,none,82.56,silica_gel_dried,32.07,86.86,81.38,medium,2481,no
Eggplant_05988,Eggplant,40.56,56.02,35,paper,9.79,physiological,73.94,sun-dried,31.26,87.17,0.0,non-viable,2910,yes
Eggplant_05989,Eggplant,1.05,23.16,64,plastic,4.6,physiological,49.53,sun-dried,34.33,60.44,49.63,low,1840,yes
Eggplant_05990,Eggplant,29.37,82.26,73,paper,12.43,morphological,70.73,air-dried,22.26,93.96,1.16,non-viable,219,yes
Eggplant_05991,Eggplant,6.61,37.55,97,paper,8.46,physiological,78.81,air-dried,29.65,70.72,77.37,medium,1869,no
Eggplant_05992,Eggplant,15.1,40.61,115,plastic,5.31,none,62.34,silica_gel_dried,27.51,62.74,62.37,low,1880,yes
Eggplant_05993,Eggplant,40.85,25.88,131,foil,3.0,none,77.69,silica_gel_dried,32.41,67.23,76.71,medium,2435,no
Eggplant_05994,Eggplant,10.04,21.79,39,vacuum,3.0,physiological,72.6,oven-dried,23.83,72.09,73.93,medium,2486,no
Eggplant_05995,Eggplant,7.67,49.59,57,plastic,6.59,none,60.25,sun-dried,28.66,84.4,59.71,low,1980,yes
Eggplant_05996,Eggplant,17.99,50.26,128,glass_jar,6.29,none,71.78,oven-dried,22.92,60.01,74.84,medium,1925,no
Eggplant_05997,Eggplant,34.92,82.58,116,vacuum,7.91,none,72.06,oven-dried,33.67,80.64,0.0,non-viable,913,yes
Eggplant_05998,Eggplant,12.15,60.65,134,plastic,7.82,none,90.41,air-dried,25.44,75.75,87.83,high,2303,no
Eggplant_05999,Eggplant,32.95,70.41,10,foil,7.43,none,88.43,silica_gel_dried,30.68,71.39,92.6,high,2036,no
Eggplant_06000,Eggplant,-3.65,46.37,104,paper,9.41,none,91.59,oven-dried,25.74,66.26,89.07,high,1214,no
Eggplant_06001,Eggplant,26.53,56.45,97,vacuum,4.56,none,79.64,sun-dried,27.72,68.73,80.59,medium,125,yes
Eggplant_06002,Eggplant,1.14,24.24,87,paper,5.64,physiological,81.99,air-dried,23.31,72.92,80.97,medium,392,no
Eggplant_06003,Eggplant,33.79,87.39,31,foil,8.35,physiological,66.73,silica_gel_dried,34.49,64.39,27.68,non-viable,1280,yes
Eggplant_06004,Eggplant,12.25,43.87,130,plastic,7.15,none,61.47,sun-dried,27.16,73.89,53.75,low,2706,yes
Eggplant_06005,Eggplant,40.59,75.6,19,glass_jar,7.63,none,94.88,oven-dried,31.86,71.74,0.0,non-viable,2695,yes
Eggplant_06006,Eggplant,1.18,52.88,135,plastic,7.85,physiological,83.16,oven-dried,23.87,93.82,81.38,medium,2195,no
Eggplant_06007,Eggplant,5.98,77.27,129,foil,7.78,none,66.54,sun-dried,31.05,94.36,63.93,low,2781,yes
Eggplant_06008,Eggplant,2.02,67.05,48,vacuum,5.45,none,84.64,silica_gel_dried,33.41,70.53,83.27,medium,2516,no
Eggplant_06009,Eggplant,10.03,83.76,30,plastic,10.97,none,85.68,silica_gel_dried,28.97,88.81,84.27,medium,223,no
Eggplant_06010,Eggplant,33.41,39.07,45,foil,4.17,none,69.37,oven-dried,31.81,60.35,66.99,medium,718,no
Eggplant_06011,Eggplant,19.07,25.26,109,foil,3.0,none,89.82,sun-dried,23.49,68.73,89.56,high,1901,no
Eggplant_06012,Eggplant,-0.84,45.7,8,foil,5.58,none,66.15,oven-dried,28.94,70.92,69.84,medium,1914,no
Eggplant_06013,Eggplant,12.19,27.41,108,vacuum,3.0,none,90.24,oven-dried,34.4,73.11,92.02,high,1440,no
Eggplant_06014,Eggplant,8.01,56.6,17,glass_jar,6.12,none,91.26,oven-dried,25.85,82.61,92.03,high,2948,no
Eggplant_06015,Eggplant,35.35,42.75,45,vacuum,4.26,none,82.11,sun-dried,30.34,77.5,84.44,medium,1167,no
Eggplant_06016,Eggplant,8.86,66.0,84,plastic,8.62,none,74.47,air-dried,22.37,74.06,77.04,medium,900,no
Eggplant_06017,Eggplant,30.57,75.42,115,plastic,9.3,none,97.76,air-dried,24.18,85.81,0.0,non-viable,714,yes
Eggplant_06018,Eggplant,7.5,81.62,73,plastic,10.24,none,83.23,air-dried,27.8,84.29,83.26,medium,1957,no
Eggplant_06019,Eggplant,38.3,83.92,90,vacuum,7.92,morphological,83.05,oven-dried,22.41,70.73,3.45,non-viable,1467,yes
Eggplant_06020,Eggplant,2.26,23.17,138,foil,3.1,none,79.09,sun-dried,30.75,92.53,82.34,medium,1209,no
Eggplant_06021,Eggplant,28.12,82.94,4,plastic,10.57,none,84.02,air-dried,28.87,91.47,84.89,medium,2883,no
Eggplant_06022,Eggplant,32.14,36.58,12,foil,3.92,physiological,53.04,sun-dried,34.08,69.43,51.46,low,1269,yes
Eggplant_06023,Eggplant,9.19,75.16,76,paper,11.32,none,80.76,oven-dried,23.12,90.97,80.37,medium,2420,no
Eggplant_06024,Eggplant,18.95,43.53,9,plastic,7.31,physiological,64.71,air-dried,28.37,93.39,65.39,medium,1973,no
Eggplant_06025,Eggplant,33.65,38.46,32,vacuum,3.49,none,64.85,air-dried,33.79,76.1,62.62,low,1287,yes
Eggplant_06026,Eggplant,38.4,26.74,92,plastic,5.17,morphological,92.93,air-dried,23.78,66.85,0.0,non-viable,2539,yes
Eggplant_06027,Eggplant,30.98,24.21,140,glass_jar,3.0,physiological,90.26,silica_gel_dried,24.64,83.55,88.11,high,2033,no
Eggplant_06028,Eggplant,11.2,74.38,89,vacuum,7.15,none,75.47,sun-dried,29.14,78.33,75.37,medium,2677,no
Eggplant_06029,Eggplant,22.1,46.39,131,foil,5.91,none,70.4,sun-dried,23.24,87.32,71.68,medium,1080,no
Eggplant_06030,Eggplant,36.64,50.23,5,plastic,6.94,none,60.82,oven-dried,22.85,82.59,60.56,low,768,yes
Eggplant_06031,Eggplant,32.95,80.86,42,foil,7.58,none,75.61,air-dried,30.67,82.23,67.42,medium,2951,no
Eggplant_06032,Eggplant,28.9,44.43,63,plastic,6.22,none,81.64,silica_gel_dried,30.07,66.84,82.61,medium,795,no
Eggplant_06033,Eggplant,-2.91,58.67,7,paper,10.37,none,81.68,silica_gel_dried,29.03,68.04,80.62,medium,504,no
Eggplant_06034,Eggplant,6.38,43.61,19,paper,8.36,none,87.17,oven-dried,33.95,88.78,82.93,medium,1248,no
Eggplant_06035,Eggplant,16.99,84.85,9,foil,7.75,physiological,87.58,sun-dried,29.14,81.45,92.09,high,125,yes
Eggplant_06036,Eggplant,22.46,91.56,45,plastic,12.03,none,88.89,silica_gel_dried,22.68,68.86,81.3,medium,572,no
Eggplant_06037,Eggplant,-2.94,53.26,102,vacuum,5.16,none,99.0,silica_gel_dried,23.38,88.05,99.0,high,646,no
Eggplant_06038,Eggplant,23.46,59.59,47,plastic,7.71,none,90.53,oven-dried,27.28,67.66,87.35,high,1734,no
Eggplant_06039,Eggplant,9.56,66.95,47,plastic,8.76,none,87.62,sun-dried,27.57,84.1,88.02,high,1725,no
Eggplant_06040,Eggplant,7.93,82.61,131,glass_jar,8.41,physiological,91.61,air-dried,31.75,92.62,92.44,high,1208,no
Eggplant_06041,Eggplant,5.51,74.3,75,foil,6.96,morphological,62.92,air-dried,34.56,83.23,61.07,low,1646,yes
Eggplant_06042,Eggplant,-4.49,40.81,70,foil,4.45,none,79.24,oven-dried,30.1,93.53,83.99,medium,1118,no
Eggplant_06043,Eggplant,34.66,76.03,115,paper,11.74,none,83.32,silica_gel_dried,32.32,75.8,2.87,non-viable,1065,yes
Eggplant_06044,Eggplant,22.4,58.2,12,paper,9.04,none,92.61,silica_gel_dried,26.77,78.19,93.65,high,866,no
Eggplant_06045,Eggplant,29.65,72.77,94,glass_jar,7.38,none,76.85,sun-dried,22.25,60.9,40.45,low,201,yes
Eggplant_06046,Eggplant,20.14,77.65,62,vacuum,6.77,physiological,57.34,air-dried,30.59,69.54,56.37,low,991,yes
Eggplant_06047,Eggplant,10.82,88.42,60,paper,13.48,none,78.67,sun-dried,22.7,74.12,81.75,medium,666,no
Eggplant_06048,Eggplant,33.27,74.48,20,paper,11.35,none,74.95,oven-dried,28.24,94.44,0.0,non-viable,245,yes
Eggplant_06049,Eggplant,29.13,25.31,135,foil,3.0,none,62.76,oven-dried,27.59,65.87,64.31,low,2020,yes
Eggplant_06050,Eggplant,22.74,44.51,63,vacuum,3.77,none,89.0,oven-dried,25.08,71.97,88.74,high,238,no
Eggplant_06051,Eggplant,24.45,74.46,3,paper,10.48,none,81.66,sun-dried,28.18,77.08,85.57,high,704,no
Eggplant_06052,Eggplant,33.02,91.15,120,glass_jar,9.52,none,97.76,silica_gel_dried,25.15,84.82,2.38,non-viable,1810,yes
Eggplant_06053,Eggplant,37.24,21.46,67,paper,7.23,physiological,68.29,sun-dried,28.81,85.65,4.02,non-viable,1953,yes
Eggplant_06054,Eggplant,13.84,79.51,54,plastic,9.44,none,77.46,silica_gel_dried,22.55,81.59,78.48,medium,1758,no
Eggplant_06055,Eggplant,0.95,41.9,56,paper,8.17,none,69.72,silica_gel_dried,24.14,72.08,72.38,medium,1927,no
Eggplant_06056,Eggplant,16.73,32.36,58,vacuum,3.0,none,91.16,oven-dried,26.46,62.05,90.14,high,115,yes
Eggplant_06057,Eggplant,0.45,21.3,21,plastic,5.15,none,74.43,oven-dried,33.2,94.29,73.11,medium,1440,no
Eggplant_06058,Eggplant,9.89,75.0,142,vacuum,7.24,physiological,72.11,sun-dried,22.13,93.23,72.01,medium,1023,no
Eggplant_06059,Eggplant,37.05,35.39,19,plastic,6.43,none,69.18,air-dried,22.56,91.92,69.08,medium,1918,no
Eggplant_06060,Eggplant,34.23,48.39,68,vacuum,5.15,none,69.55,air-dried,30.17,83.36,74.24,medium,2853,no
Eggplant_06061,Eggplant,27.01,70.7,50,foil,5.92,none,84.25,oven-dried,33.26,78.52,84.0,medium,644,no
Eggplant_06062,Eggplant,35.34,24.68,82,paper,6.16,none,86.42,sun-dried,23.26,79.01,0.8,non-viable,692,yes
Eggplant_06063,Eggplant,0.7,54.63,125,plastic,7.59,physiological,58.04,sun-dried,22.86,76.94,57.93,low,2511,yes
Eggplant_06064,Eggplant,-1.8,23.37,91,plastic,3.92,none,71.81,air-dried,27.06,64.99,72.03,medium,806,no
Eggplant_06065,Eggplant,29.65,26.18,121,vacuum,3.09,physiological,79.87,sun-dried,32.05,62.7,78.57,medium,1295,no
Eggplant_06066,Eggplant,0.18,20.21,52,foil,3.0,morphological,82.72,oven-dried,27.51,74.71,86.78,high,375,no
